filename,label,top,left,width,height
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000093.jpg,rear,536,504,390,333
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000093.jpg,rear,584,870,123,112
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000093.jpg,rear,597,996,88,66
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000093.jpg,rear,584,1124,128,103
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000093.jpg,rear,593,1265,290,146
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000093.jpg,rear,532,1076,59,81
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000102.jpg,rear,528,468,419,359
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000102.jpg,rear,583,1322,454,240
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000102.jpg,rear,582,968,166,125
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000102.jpg,rear,595,891,69,55
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000102.jpg,rear,524,959,34,47
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000122.jpg,rear,408,410,741,611
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000122.jpg,rear,590,1106,397,221
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000123.jpg,rear,416,398,759,609
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000123.jpg,rear,596,1052,283,183
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000127.jpg,rear,452,470,611,519
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000127.jpg,rear,584,1128,493,263
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000127.jpg,rear,464,-298,643,473
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000128.jpg,rear,550,150,333,241
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000128.jpg,rear,500,546,443,381
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000128.jpg,rear,598,1020,319,183
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000128.jpg,rear,584,1478,319,185
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000129.jpg,rear,577,341,211,153
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000129.jpg,rear,538,596,336,293
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000129.jpg,rear,603,964,230,144
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000129.jpg,rear,598,1305,241,139
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000132.jpg,rear,510,1420,737,489
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000132.jpg,rear,568,-132,705,479
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000132.jpg,rear,612,526,92,80
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000132.jpg,rear,577,636,235,196
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000132.jpg,rear,618,899,154,106
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000132.jpg,rear,619,1107,145,85
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000132.jpg,rear,630,846,64,53
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000135.jpg,rear,584,370,425,271
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000135.jpg,rear,576,648,201,179
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000135.jpg,rear,617,858,112,78
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000135.jpg,rear,574,1084,345,217
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000135.jpg,rear,530,1482,907,543
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000135.jpg,rear,613,1018,93,70
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000135.jpg,rear,621,953,69,49
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000136.jpg,rear,560,1274,704,374
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000136.jpg,rear,579,1032,260,180
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000136.jpg,rear,616,999,87,63
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000136.jpg,rear,621,940,69,51
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000136.jpg,rear,616,844,97,68
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000136.jpg,rear,594,451,354,231
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000136.jpg,rear,577,656,186,169
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000136.jpg,rear,597,113,309,187
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000138.jpg,rear,567,5,362,237
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000138.jpg,rear,602,526,289,211
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000138.jpg,rear,619,452,113,100
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000138.jpg,rear,596,682,139,135
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000138.jpg,rear,626,828,73,57
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000138.jpg,rear,627,930,59,42
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000138.jpg,rear,600,967,184,135
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000138.jpg,rear,593,1090,411,229
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000138.jpg,rear,604,1356,271,129
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000139.jpg,rear,584,236,231,160
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000139.jpg,rear,599,555,266,209
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000139.jpg,rear,596,1045,339,187
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000139.jpg,rear,608,1295,223,119
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000139.jpg,rear,619,507,89,74
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000139.jpg,rear,621,820,64,54
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000139.jpg,rear,623,922,56,44
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000139.jpg,rear,602,943,155,117
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000142.jpg,rear,575,1516,404,221
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000142.jpg,rear,610,1159,197,97
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000142.jpg,rear,608,925,203,124
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000142.jpg,rear,608,865,115,90
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000142.jpg,rear,610,637,167,135
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000142.jpg,rear,610,476,93,75
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000142.jpg,rear,623,568,52,42
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000142.jpg,rear,623,787,53,43
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000142.jpg,rear,625,835,37,32
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000159.jpg,rear,600,1301,637,354
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000159.jpg,rear,644,862,53,41
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000159.jpg,rear,639,851,38,36
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000159.jpg,rear,583,710,139,140
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000159.jpg,rear,636,615,70,53
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000159.jpg,rear,631,375,185,123
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000165.jpg,rear,608,1014,615,337
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000165.jpg,rear,603,738,114,107
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000165.jpg,rear,652,863,38,30
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000165.jpg,rear,645,672,54,42
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000165.jpg,rear,645,549,98,67
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000165.jpg,rear,641,474,73,50
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000191.jpg,rear,567,-90,387,304
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000191.jpg,rear,566,356,175,140
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000191.jpg,rear,588,492,98,82
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000191.jpg,rear,583,657,135,117
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000191.jpg,rear,596,825,119,89
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000191.jpg,rear,488,1085,633,368
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000191.jpg,rear,528,940,175,138
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000191.jpg,rear,532,860,111,118
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000191.jpg,front,591,259,83,58
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000192.jpg,rear,368,1402,537,409
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000192.jpg,rear,538,1126,419,273
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000192.jpg,rear,464,540,483,435
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000192.jpg,rear,446,-192,521,441
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000192.jpg,rear,563,369,176,139
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000205.jpg,rear,613,530,99,67
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000205.jpg,rear,553,644,253,227
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000205.jpg,rear,552,878,161,142
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000205.jpg,rear,581,1026,243,168
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000205.jpg,rear,613,1244,233,121
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000206.jpg,rear,252,884,535,503
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000206.jpg,rear,568,209,258,195
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000206.jpg,rear,596,407,148,115
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000206.jpg,rear,570,641,203,176
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000206.jpg,rear,617,593,56,48
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000206.jpg,rear,618,843,58,51
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000206.jpg,front,587,82,154,96
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000206.jpg,front,599,61,65,51
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000208.jpg,rear,589,134,300,180
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000208.jpg,rear,594,458,129,103
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000208.jpg,rear,556,610,240,212
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000208.jpg,rear,601,973,228,147
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000208.jpg,rear,595,899,133,110
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000208.jpg,rear,611,850,71,66
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000208.jpg,rear,547,984,171,129
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000208.jpg,rear,576,1171,305,165
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000210.jpg,rear,590,1208,467,283
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000210.jpg,rear,610,1676,459,241
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000210.jpg,rear,610,468,131,93
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000210.jpg,rear,605,572,86,67
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000210.jpg,rear,588,689,150,134
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000210.jpg,rear,585,941,201,143
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000210.jpg,rear,630,1145,65,49
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000210.jpg,rear,599,875,103,95
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000211.jpg,rear,590,93,363,213
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000211.jpg,rear,586,411,178,130
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000211.jpg,rear,615,544,88,78
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000211.jpg,rear,534,641,321,280
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000211.jpg,rear,567,980,264,194
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000211.jpg,rear,620,1212,152,95
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000211.jpg,rear,608,1516,151,87
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000212.jpg,rear,582,-4,365,237
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000212.jpg,rear,619,430,127,85
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000212.jpg,rear,610,537,81,68
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000212.jpg,rear,568,629,211,187
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000212.jpg,rear,616,865,121,91
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000212.jpg,rear,604,816,72,76
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000212.jpg,rear,592,1108,395,238
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000212.jpg,rear,515,1117,498,230
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000213.jpg,rear,594,217,271,168
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000213.jpg,rear,614,524,98,71
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000213.jpg,rear,608,605,65,60
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000213.jpg,rear,575,686,187,160
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000213.jpg,rear,615,882,99,75
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000213.jpg,rear,624,960,51,45
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000213.jpg,rear,602,1044,243,161
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000213.jpg,rear,555,1066,283,148
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass-000213.jpg,rear,546,1500,431,257
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000018.jpg,rear,535,761,132,127
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000040.jpg,rear,525,515,225,104
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000040.jpg,rear,518,722,240,168
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000040.jpg,rear,541,907,190,102
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000040.jpg,rear,546,1127,121,85
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000040.jpg,rear,530,1208,326,184
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000040.jpg,rear,492,1573,399,229
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000040.jpg,front,536,379,128,78
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000041.jpg,rear,523,367,252,113
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000041.jpg,rear,516,651,262,177
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000041.jpg,rear,544,844,200,103
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000041.jpg,rear,558,1098,113,71
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000041.jpg,rear,532,1215,347,198
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000041.jpg,rear,509,1518,390,194
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000042.jpg,rear,527,570,282,180
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000042.jpg,rear,558,763,206,116
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000042.jpg,rear,575,1067,110,74
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000042.jpg,rear,545,1205,358,205
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000042.jpg,rear,524,1484,335,197
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000043.jpg,rear,519,488,297,192
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000043.jpg,rear,560,697,182,115
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000043.jpg,rear,551,1188,349,198
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000043.jpg,rear,540,1450,299,160
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000043.jpg,rear,580,1052,103,70
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000043.jpg,front,535,283,160,98
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000044.jpg,rear,524,408,314,204
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000044.jpg,rear,560,1178,307,166
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000044.jpg,rear,550,1414,262,146
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000044.jpg,rear,584,1057,95,67
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000044.jpg,front,534,279,171,109
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000045.jpg,rear,525,331,346,194
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000045.jpg,rear,561,1174,255,149
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000045.jpg,rear,552,1391,241,131
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000045.jpg,rear,580,1086,89,60
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000046.jpg,rear,540,249,373,199
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000046.jpg,rear,576,1187,222,126
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000046.jpg,rear,568,1404,199,111
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000046.jpg,rear,587,1129,83,56
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000047.jpg,rear,575,0,248,118
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000047.jpg,rear,544,160,391,217
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000047.jpg,rear,583,1213,181,107
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000047.jpg,rear,573,1417,170,99
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000047.jpg,rear,579,1180,74,52
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000048.jpg,rear,535,58,407,235
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000048.jpg,rear,581,1244,155,85
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000048.jpg,rear,572,1433,143,86
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000048.jpg,rear,568,1231,65,45
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000048.jpg,front,533,379,227,137
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000050.jpg,rear,525,1596,332,209
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000050.jpg,rear,578,1284,107,71
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000050.jpg,rear,574,1435,107,71
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000050.jpg,front,537,392,275,145
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000051.jpg,rear,547,1532,248,159
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000051.jpg,rear,567,1430,96,67
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000051.jpg,rear,578,1288,96,60
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000051.jpg,front,538,400,285,156
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000063.jpg,rear,556,22,187,160
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000063.jpg,rear,581,209,91,74
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000064.jpg,rear,551,34,228,209
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000064.jpg,rear,578,322,109,79
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000064.jpg,rear,522,302,93,120
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000065.jpg,rear,530,3,339,270
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000065.jpg,rear,549,212,150,134
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000065.jpg,rear,569,449,116,93
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000065.jpg,rear,513,437,105,125
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000066.jpg,rear,514,-62,463,337
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000066.jpg,rear,538,308,174,144
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000066.jpg,rear,560,574,137,101
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000066.jpg,rear,492,565,126,134
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000067.jpg,rear,524,322,211,164
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000067.jpg,rear,498,409,158,151
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000067.jpg,rear,502,489,119,120
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000067.jpg,rear,551,649,157,113
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000067.jpg,rear,483,649,134,135
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000068.jpg,rear,514,289,271,206
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000068.jpg,rear,487,430,178,167
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000068.jpg,rear,492,530,125,134
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000068.jpg,rear,546,691,182,135
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000068.jpg,rear,469,697,149,166
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000069.jpg,rear,497,215,344,254
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000069.jpg,rear,477,424,202,185
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000069.jpg,rear,485,545,139,148
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000069.jpg,rear,542,712,210,159
./dlib_front_and_rear_vehicles_v1\youtube_frames/mass6-000069.jpg,rear,460,723,167,183
